,id,url,title,content,Label
14,14,https://www.tribunnews.com/sport/2020/10/06/tak-perlu-kondisi-100-persen-bagi-marc-marquez-dapat-comeback-di-motogp-2020,"
						Tak Perlu Kondisi 100 Persen bagi Marc Marquez Dapat Comeback di MotoGP 2020 					","b'TRIBUNNEWS.COM - Marc Marquez mengungkapkan bahwa dirinya tak perlu hingga 100 persen kondisinya prima untuk kembali ke lintasan balap MotoGP 2020. Cedera lengan kanan yang dialami oleh pembalap Repsol Honda, Marc Marquez membuatnya harus absen panjang. Terhitung semenjak seri kedua MotoGP 2020, ia hingga saat ini dipastikan dalam kondisi yang belum siap untuk kembali mengaspal. Baca: Jadwal Lengkap MotoGP 2020 dengan Enam Seri Balap Tersisa Baca: Nonton Live Streaming TV Online Trans7, MotoGP Prancis 2020, Akhir Pekan Ini Namun Marc Marquez mengakui bahwa dirinya tak perlu menunggu hingga kondisinya pulih sepenuhnya untuk dapat kembali ke kejuaraan dunia MotoGP. ""Untuk fisik saya saat ini, belum dalam kondisi yang baik,"" kata Marc Marquez seperti yang dikutip dari laman GPOne. ""Setidaknya saya harus memiliki 80 hingga 90 persen kekuatan di lengan kanan saya untuk dapat kembai ke balapan."" Tanpa seorang Marc Marquez di kubu tim Repsol Honda, pabrikan asal Jepang itu kesulitan untuk menancapkan dominasinya. Dua pembalap yang dimiliki, Stefan Bradl, dan Alex Marquez kesulitan untuk mengandalikan RC213V yang terkenal bandel. Tentu kondisi tersebut semakin membuat wajah tim Reopsol Honda tak karuan, mengingat mereka kesulitan untuk bersing di grid depan. Kendati demikian, Repsol Honda enggan memaksakan kondisi pembalap andalannya, Marc Marquez.'",Sport
15,15,https://www.tribunnews.com/sport/2020/10/05/desmond-j-mahesa-minta-jangan-jadikan-wni-yang-tidak-bisa-majukan-sepakbola-indonesia,"
						Desmond J Mahesa Minta Jangan Jadikan WNI yang Tidak Bisa Majukan Sepakbola Indonesia 					","b'Laporan Wartawan Tribunnews.com, Abdul Majid TRIBUNNEWS.COM, JAKARTA \xe2\x80\x93 Wakil Ketua Komisi III DPR RI, Desmond J Mahesa turut hadir dalam rapat kerja bersama dengan Menpora Zainudin Amali dan Menkumham Yasonna Laoly yang membahas permohonan persetujuan kewarganegaraan (naturalisasi) bagi empat atlet WNA secara daring, Senin (5/10/2020). Keempat atlet asing yang menjalani proses naturalisasi yakni Brandon Van Dorn Jawato, Kimberly Pierre-Louis, Lester Prosper dan Marc Anthony Klok. Dalam rapat tersebut, Desmond bersuara tak setuju dan meminta kepada rekan-rekannya untuk tak asal memberikan persetujuan naturalisasi kepada empat pemain tersebut. Menurutnya, beberapa pemain naturalisasi sebelumnya tak banyak memberikan dampak positif untuk prestasi cabang olahraga Indonesia. \xe2\x80\x9cCatatan saya, sesudah jadi WNI kualitas sepakbola juga tidak ada peningkatan, basket juga begitu,\xe2\x80\x9d kata Desmond. \xe2\x80\x9cJadi kesan saya ini tidak seiring dengan tujuan memberikan kewarganegaraan terhadap prestasi yang diberikan oleh para atlet yang hari ini kita harapkan bisa memberikan nilai tambah kemajuan olahraga kita,\xe2\x80\x9d \xe2\x80\x9cUntuk itu, saya ingin kawan-kawan fraksi-fraksi melihat secara jernih apakah empat orang ini layak diberikan kewarganegaraannya. Kenapa? karena menurut saya pengalaman yang lalu-lalu tidak ada peningkatan yang signifikan untuk menunjang olahraga kita,\xe2\x80\x9d jelasnya. Seperti diketahui, keempat atlet tersebut sebelumnya telah melalui tahap verifikasi oleh Kemenpora dan kemudian diajukan ke Kementerian Hukum dan HAM. Setelah melihat dan meninjau persyaratan, Menkumham Yasonna Laoly memberikan persetujuan keempat pemain tersebut untuk dinaturalisasi. Dan pada akhir rapat, Komisi III DPR RI yang dipimpin oleh Adies Kadir juga menyatakan persetujuannya kepada empat pemain tersebut untuk mendapatkan naturalisasi. Akan tetapi, tahap ini belum tuntas. Mereka masih harus menjalani proses selanjutnya. \xe2\x80\x9cSetelah dari Komisi III mereka harus ke Komisi X juga, baru nanti akan diumumkan di (sidang) Paripurna,\xe2\x80\x9d kata Menpora.'",Sport
16,16,https://www.tribunnews.com/sport/2020/10/05/binus-university-raih-gelar-juara-piala-menpora-esports-2020-usai-kalahkan-universitas-udayana,"
						Binus University Raih Gelar Juara Piala Menpora Esports 2020 Usai Kalahkan Universitas Udayana 					","b'TRIBUNNEWS.COM, JAKARTA \xe2\x80\x93 Tim Esports Binus University sukses merengkuh gelar juara Piala Menpora Esports 2020 setelah mengalahkan Tim Esports Universitas Udayana pada partai puncak. Babak Grand Final Piala\xc2\xa0Menpora\xc2\xa0Esports 2020\xc2\xa0yang diselenggarakan\xc2\xa0secara daring pada\xc2\xa0Sabtu (3/10/2020)\xc2\xa0dan\xc2\xa0Minggu (4/10/2020) berakhir sukses. Tim esports Binus University\xc2\xa0\xc2\xa0membawa pulang\xc2\xa0trofi\xc2\xa0Piala\xc2\xa0Menpora\xc2\xa0serta\xc2\xa0uang pembinaan\xc2\xa0sebesar\xc2\xa0Rp 50 juta.\xc2\xa0Sementara,\xc2\xa0SMA Institut Indonesia Semarang,\xc2\xa0meraih\xc2\xa0posisi\xc2\xa0ketiga. Selain trofi juara, Piala Menpora Esports 2020 juga memberikan penghargaan kepada pemain terbaik atau\xc2\xa0most valuable player\xc2\xa0(MVP) dan juga\xc2\xa0top kill player. Titel MVP berhasil diraih oleh James Alexander dari Binus University. Sementara\xc2\xa0top kill player\xc2\xa0adalah pemain dengan jumlah\xc2\xa0kill\xc2\xa0terbanyak sepanjang turnamen, diraih oleh Erick Zen Redondo dari Universitas Udayana. Menteri Pemuda dan Olahraga (Menpora) Zainudin Amali\xc2\xa0merasa gembira dengan berbagai pencapaian yang diraih sepanjang turnamen Piala Menpora Esports 2020. \xe2\x80\x9cEsports\xc2\xa0telah berkembang pesat dan luar biasa besar\xc2\xa0peminatnya. Piala\xc2\xa0Menpora\xc2\xa0Esports ini bahkan diikuti oleh\xc2\xa0lebih dari 15 ribu\xc2\xa0peserta\xc2\xa0dari berbagai sekolah dan perguruan tinggi di seluruh Indonesia.\xc2\xa0Melalui turnamen ini kita juga telah melahirkan atlet-atlet muda potensial yang akan menjaga mata rantai prestasi esports Indonesia. Mari kita terus dukung kiprah mereka selanjutnya,\xe2\x80\x9d\xc2\xa0ujar Zainudin Amali, Senin\xc2\xa0(5/10/2020). \xe2\x80\x9cSelamat kepada para pemenang. Saya yakin kalian akan terus berkembang menjadi atlet berprestasi yang mengharumkan nama bangsa. Untuk pemain yang belum berhasil, jangan kecil hati. Masa depan kalian masih panjang dan masih banyak kesempatan. Teruslah berlatih dan tetap belajar dengan tekun,\xe2\x80\x9d pesan Menpora. Tim esports Binus University terdiri dari lima orang yaitu Thomas Setyawan, James Alexander, Wilson Clarence Sutanto, Daniel, dan Kristian Antonius. Seluruhnya masih berstatus sebagai mahasiswa di Universitas Bina Nusantara. Meski kesempatan menjadi atlet esports professional telah terbuka lebar, mereka berniat untuk tetap menuntaskan masa pendidikannya dengan baik. Piala Menpora Esports 2020 AXIS mempertandingkan Mobile Legends: Bang Bang yang merupakan game bergenre MOBA. Turnamen yang diselenggarakan Kementerian Pemuda dan Olahraga dan Indonesia Esports Premiere League (IESPL) dikhususkan untuk kalangan pelajar SMP, SMA, dan mahasiswa. Kejuaraan ini dirancang menjadi wadah mereka berkompetisi dan berkembang dan menjadi atlet esports profesional.'",Sport
17,17,https://www.tribunnews.com/sport/2020/10/05/dua-kali-minta-wasit-hentikan-duel-wanita-petarung-ufc-ini-cekik-lawan-hingga-lemas,"
						Dua Kali Minta Wasit Hentikan Duel, Wanita Petarung UFC Ini Cekik Lawan Hingga Lemas 					","b'TRIBUNNEWS.COM - Wanita petarung, Germaine de Randamie, mengungkapkan hal yang menarik terkait duelnya melawan Julianna Pena pada UFC Fight Island 4,\xc2\xa0Minggu (4/10/2020) WIB. Pada hajatan yang manggung di Pulau Yas, Abu Dhabi itu, Germaine de Randamie berhasil menunjukkan performa yang luar biasa. Pertarungan sebenarnya berlangsung alot sejak wasit meminta kedua petarung untuk saling bertukar pukulan. Terhitung Randamie unggul pukulan signifikan 37 berbanding 27 di mana Julianna Pena lebih unggul dari segi takedown. Namun, secara mengejutkan, Randamie justru mengakhiri duel dengan cara yang bukan tipikalnya, yakni dengan kuncian. Dalam standing guillotine choke yang ia praktikkan, petarung asal Belanda ini langsung membuat Pena lemas. Menariknya Randamie mengaku sempat mengatakan pada wasit bahwa lawannya sudah tidak bisa bertarung lagi dalam cekikannya. ""Saya bilang kepada wasit dua kali bawa dia sudah tidak bisa bertarung lagi,"" ungkap Randamie dilansir Juara.net dari The Sun. ""Karena saya merasa dia sungguh lemas,"" sambungnya. Kemenangan pada UFC Fight Island 4 kemarin tentu bakal selalu dikenang oleh Randamie. Hal tersebut mengingat hasil ini menjadi kemenangan pertama Randamie yang dipetik via kuncian. ""Ini adalah yang pertama kali dan salah satu yang terbaik,"" ungkapnya. Tidak hanya hasil pertarungannya yang membuat petarung UFC berjulukan Wanita Besi ini senang bukan kepayang. Kebahagiaannya semakin bertambah saat mengetahui bonus Performance of The Night juga berhasil masuk ke kantongnya. Yang paling penting, kini Randamie tengah termotivasi untuk kembali menantang sang juara, Amanda Nunes.'",Sport
18,18,https://www.tribunnews.com/sport/2020/10/05/giring-ganesha-yakin-akan-muncul-atlet-esports-berkualitas-usai-piala-menpora-esports-2020,"
						Giring Ganesha Yakin Akan Muncul Atlet Esports Berkualitas Usai Piala Menpora Esports 2020 					","b'Laporan Wartawan Tribunnews.com, Abdul Majid TRIBUNNEWS.COM, JAKARTA \xe2\x80\x93 Piala Menpora esports 2020 baru saja selesai digelar.\xc2\xa0Tim esports Binus University sukses merengkuh gelar juara Piala Menpora Esports 2020 setelah mengalahkan Tim Esports Universitas Udayana pada partai puncak. Sementara di peringkat ketiga diraih SMA Institut Indonesia Semarang. Ketua penyelenggara Piala Menpora Esports 2020, Giring Ganesha menilai akan banyak para calon atlet-atlet muda esports berkualitas yang muncul dari kejuaraan tersebut. Bahkan ia meyakini, bibit-bibit atlet esports itu bakal punya masa depan yang bagus ketika telah menjadi atlet esports profesional. \xe2\x80\x9cPiala Menpora Esports 2020 ditujukan untuk mencari pemain-pemain muda yang bisa menjadi penerus prestasi esports Indonesia,\xe2\x80\x9d\xc2\xa0kata Giring dalam konferensi pers secara daring, Senin (5/10/2020). \xe2\x80\x9cSelama turnamen kita sudah melihat\xc2\xa0perjuangan mereka berkompetisi dan mengeluarkan kemampuan\xc2\xa0terbaiknya.\xc2\xa0Terbukti bahwa pemain-pemain muda kita ini punya potensi yang sangat besar. Saya yakin mereka punya masa depan yang cerah sebagai atlet esports,\xe2\x80\x9d\xc2\xa0sambungnya. Lebih lanjut, Giring juga mengapresiasi Menteri Pemuda dan Olahraga (Menpora) Zainudin Amali yang sangat memperhatikan esports di Indonesia dengan mengadakan Piala Menpora esports ini. \xe2\x80\x9cDi sisi lain, kami\xc2\xa0juga\xc2\xa0mengapresiasi dukungan\xc2\xa0dari Menpora Bapak Zainudin Amali\xc2\xa0yang begitu besar terhadap esports,\xe2\x80\x9d \xe2\x80\x9cPiala\xc2\xa0Menpora\xc2\xa0Esports\xc2\xa0ini\xc2\xa0merupakan inisiatif beliau\xc2\xa0yang menginginkan agar Indonesia bisa terus melahirkan bakat-bakat baru dan terus meraih prestasi di kejuaraan-kejuaraan esports dunia,\xe2\x80\x9d\xc2\xa0jelas Giring. Piala Menpora Esports 2020 mempertandingkan Mobile Legends: Bang Bang yang merupakan game bergenre MOBA. Turnamen yang diselenggarakan Kementerian Pemuda dan Olahraga dan Indonesia Esports Premiere League (IESPL) dikhususkan untuk kalangan pelajar SMP, SMA, dan mahasiswa. Kejuaraan ini dirancang menjadi wadah mereka berkompetisi dan berkembang dan menjadi atlet esports profesional. Sejak\xc2\xa0kick off\xc2\xa0turnamen pada 17 Agustus yang lalu, kompetisi olahraga elektronik berskala nasional ini diikuti oleh sebanyak 3.141 tim esports atau terdiri dari 15.075 pemain. Mereka bertanding mewakili sekolah atau perguruan tingginya masing-masing. Di babak grand final, terdapat delapan tim yang melaju. Selain tiga tim teratas, lima tim lainnya (sesuai urutan) adalah Institut Pertanian Bogor, MAN 3 Palembang, SMAN 1 Bintan Utara, Telkom University Bandung, dan Universitas Gunadarma Jakarta.'",Sport
19,19,https://www.tribunnews.com/sport/2020/10/05/modal-berharga-conor-mcgregor-kalahkan-manny-pacquiao-di-ring-tinju,"
						Modal Berharga Conor McGregor Kalahkan Manny Pacquiao di Ring Tinju 					","b'TRIBUNNEWS.COM - Mantan bintang UFC, Conor McGregor, dinilai punya modal bagus untuk mengalahkan Manny Pacquiao andai benar-benar bertemu di ring tinju. Belum lama ini Conor McGregor dan Manny Pacquiao mencuri perhatian menyusul pengumuman rencana duel tinju di antara mereka. Bahkan,\xc2\xa0McGregor mengaku sudah menyiapkan sebuah venue di kawasan Timur Tengah untuk\xc2\xa0beradu jotos dengan\xc2\xa0Pacquiao. Baca: Pukulannya Dianggap Lembek Floyd Mayweather Jr, Conor McGregor Berani Lawan Manny Pacquiao? Wacana bertarung di arena tinju melawan Pacquiao bukanlah pengalaman pertama bagi McGregor. Sebelumnya, petarung asal Republik Irlandia itu sudah pernah berlaga di\xc2\xa0dalam ring. Baca Juga: Pertarungan Floyd Maywether Jr yang Rusuh, Lisensi Dicabut, dan Denda Besar Pada tahun 2017,\xc2\xa0Conor McGregor tercatat pernah menjalani duel tinju melawan eks petinju asal Amerika Serikat (AS), Floyd Mayweather Jr. McGregor menelan kekalahan pada laga tersebut. Kini, rencana duel antara Manny Pacquiao dan McGregor mengundang perhatian petarung MMA, Brad Pickett. Meski banyak yang menilai McGregor tak akan mempunyai peluang\xc2\xa0menang atas\xc2\xa0Pacquiao, Pickett justru punya pandangan lain. Baca: Lawan Conor McGregor, Manny Pacquiao Ajukan Syarat Khusus'",Sport
20,20,https://www.tribunnews.com/sport/2020/10/05/tim-esports-binus-university-raih-gelar-juara-piala-menpora-esports-2020,"
						Tim Esports Binus University Raih Gelar Juara Piala Menpora Esports 2020 					","b'TRIBUNNEWS.COM, JAKARTA \xe2\x80\x93 Tim esports Binus University sukses merengkuh gelar juara Piala Menpora Esports 2020 setelah mengalahkan tim esports Universitas Udayana pada partai puncak. Babak Grand Final Piala Menpora Esports 2020 yang diselenggarakan secara daring pada Sabtu (3/10/2020) dan Minggu (4/10/2020) berakhir sukses. Tim esports Binus University \xc2\xa0membawa pulang trofi Piala Menpora serta uang pembinaan sebesar Rp 50 juta. Sementara, SMA Institut Indonesia Semarang, meraih posisi ketiga. Selain trofi juara, Piala Menpora Esports 2020 juga memberikan penghargaan kepada pemain terbaik atau most valuable player (MVP) dan juga top kill player. Titel MVP berhasil diraih oleh James Alexander dari Binus University. Sementara top kill player adalah pemain dengan jumlah kill terbanyak sepanjang turnamen, diraih oleh Erick Zen Redondo dari Universitas Udayana. Menteri Pemuda dan Olahraga (Menpora) Zainudin Amali merasa gembira dengan berbagai pencapaian yang diraih sepanjang turnamen Piala Menpora Esports 2020. \xe2\x80\x9cEsports telah berkembang pesat dan luar biasa besar peminatnya. Piala Menpora Esports ini bahkan diikuti oleh lebih dari 15 ribu peserta dari berbagai sekolah dan perguruan tinggi di seluruh Indonesia. Melalui turnamen ini kita juga telah melahirkan atlet-atlet muda potensial yang akan menjaga mata rantai prestasi esports Indonesia. Mari kita terus dukung kiprah mereka selanjutnya,\xe2\x80\x9d ujar Zainudin Amali, Senin (5/10/2020). \xe2\x80\x9cSelamat kepada para pemenang. Saya yakin kalian akan terus berkembang menjadi atlet berprestasi yang mengharumkan nama bangsa. Untuk pemain yang belum berhasil, jangan kecil hati. Masa depan kalian masih panjang dan masih banyak kesempatan. Teruslah berlatih dan tetap belajar dengan tekun,\xe2\x80\x9d pesan Menpora. Tim esports Binus University terdiri dari lima orang yaitu Thomas Setyawan, James Alexander, Wilson Clarence Sutanto, Daniel, dan Kristian Antonius. Seluruhnya masih berstatus sebagai mahasiswa di Universitas Bina Nusantara. Meski kesempatan menjadi atlet esports professional telah terbuka lebar, mereka berniat untuk tetap menuntaskan masa pendidikannya dengan baik. Piala Menpora Esports 2020 AXIS mempertandingkan Mobile Legends: Bang Bang yang merupakan game bergenre MOBA. Turnamen yang diselenggarakan Kementerian Pemuda dan Olahraga dan Indonesia Esports Premiere League (IESPL) dikhususkan untuk kalangan pelajar SMP, SMA, dan mahasiswa. Kejuaraan ini dirancang menjadi wadah mereka berkompetisi dan berkembang dan menjadi atlet esports profesional.'",Sport
21,21,https://www.tribunnews.com/sport/2020/10/05/gabung-tim-satelit-ini-keuntungan-yang-pasti-diterima-valentino-rossi,"
						Gabung Tim Satelit, Ini Keuntungan yang Pasti Diterima Valentino Rossi 					","b'TRIBUNNEWS.COM - Ada sebuah keuntungan yang menunggu Valentino Rossi ketika merapat ke tim satelit Petronas Yamaha SRT pada MotoGP 2021. Bergabung dengan tim independen Petronas Yamaha SRT terlihat sebagai sebuah penurunan dalam karier seorang Valentino Rossi. Baca: Ketidakhadiran Marc Marquez, Balapan Terindah Valentino Rossi Selama di MotoGP Sebab,\xc2\xa0Valentino Rossi hampir selalu memperkuat tim pabrikan sepanjang kariernya di MotoGP. Dalam 21 musim yang dilakoninya di kelas utama, hanya pada dua musim pertamanya The Doctor tidak berseragam tim pabrikan. Baca Juga: Alasan Adik Valentino Rossi Legawa Ditinggal Rival-rivalnya Duluan ke MotoGP Memperkuat tim pabrikan memang memberikan keuntungan bagi pembalap. Salah satunya adalah soal pembaruan komponen pada kuda besi mereka. Pebalap tim pabrikan akan mendapat prioritas utama ketika komponen baru datang. Lebih-lebih dalam kasus Yamaha ketika pebalap tim satelit mereka\xe2\x80\x94kecuali Fabio Quartararo pada musim ini\xe2\x80\x94harus puas berkompetisi dengan motor lawas. Namun begitu, komponen terbaru tidak selamanya membawa dampak positif bagi pembalap sehingga mereka otomatis melesat lebih kencang di lintasn. Baca Juga: Jadwal MotoGP 2020 Bulan Oktober - Quartararo Waspada, Mir Bisa Gusur pada Akhir Bulan'",Sport
22,22,https://www.tribunnews.com/sport/2020/10/05/tahapan-selanjutnya-seusai-atlet-calon-naturalisasi-dapat-persetujuan-komisi-iii-dpr,"
						Tahapan Selanjutnya Seusai Atlet Calon Naturalisasi Dapat Persetujuan Komisi III DPR 					","b'Laporan Wartawan Tribunnews.com, Abdul Majid TRIBUNNEWS.COM, JAKARTA \xe2\x80\x93 Proses naturalisasi empat atlet Warga Negara Asing yang telah mendapat persetujuan dari Komisi III DPR RI dikatakan Menpora belum selesai sampai di situ. Setelah mendapatkan persetujuan Komisi III mereka akan menjalani beberapa proses lagi sebelum akhirnya sah menjadi Warga Negara Indonesia (WNI). \xe2\x80\x9cSetelah dari Komisi III mereka harus ke Komisi X juga, baru nanti akan diumumkan di (sidang) Paripurna,\xe2\x80\x9d kata Menpora kepada Tribunnews melalui pesan singkat, Senin (5/10/2020). Baca: Menpora Beberkan Alasannya Beri Rekomendasi Marc Klok dan Tiga Atlet Basket Jadi WNI Keempat atlet yang menjalani proses naturalisasi yakni Brandon Jawato, Lester Prosper, Kimberly Pierre Louis, Marc Anthony Klok. Brandon Jawato, Lester Prosper, Kimberly Pierre Louis dinaturalisasi untuk memperkuat Timnas Basket Indonesia guna berlaga di kejuaraan Asia 2021 dan Kejuaraan Dunia Basket di Indonesia pada 2023. Sementara, Marc Klok diajukan naturalisasi guna memberikan pengaruh besar untuk Timnas Indonesia senior sehingga bisa memperbaiki peringkat Indonesia di FIFA. Baca: Marc Klok Jadi WNI, Kabar Baik Untuk Persija Jakarta dan Timnas Indonesia \xe2\x80\x9cKebutuhan kami untuk naturalisasi karena di depan kita akan jadi tuan rumah kejuaraan dunia bola basket FIBA 2023 dan sebelumnya 2021 kita akan juga jadi tuan rumah kejuaraan basket Asia,\xe2\x80\x9d kata Menpora. \xe2\x80\x9cDi samping itu kami juga masukan kewarganegaraan untuk pemain sepakbola Marc Klok yang sekarang main di Persija Jakarta,\xe2\x80\x9d kata Menpora. \xe2\x80\x9cKebutuhan kami untuk pemain sepakbola ini juga sangat penting karena kami akan memasuki ajang kejuaraan yang menentukan peringkat di FFA. Sekarang peringkat Indonesia ada di 173,\xe2\x80\x9d katanya.'",Sport
23,23,https://www.tribunnews.com/sport/2020/10/05/proses-naturalisasi-tiga-pebasket-asing-masih-belum-selesai,"
						Proses Naturalisasi Tiga Pebasket Asing Masih Belum Selesai 					","b'Laporan Wartawan Tribunnews.com, Abdul Majid TRIBUNNEWS.COM, JAKARTA \xe2\x80\x93 Manajer Timnas Basket Indonesia, Fareza Tamrella mengatakan bahwa proses naturalisasi ketiga pemainnya masih belum selesai. Meskipun Komisi III DPR RI telah menyetujui tiga pemain asing basket, Brandon Jawato, Lester Prosper dan Kimberly Pierre Louis untuk bisa dinaturalisasi dalam rapat bersama Menpora Zainudin Amali dan Menkumham, Yasonna Laoly, Senin (5/10/2020). Menurut Fareza, setelah mengantongi persetujuan dari Komisi III, pihaknya masih harus rapat kembali dengan Komisi X, kemudian SK ditandatangani Presiden RI, lalu pembuatan Kartu Tanda Penduduk (KTP), dan terakhir paspor. Baca: Menpora Beberkan Alasannya Beri Rekomendasi Marc Klok dan Tiga Atlet Basket Jadi WNI \xe2\x80\x9cJadi prosesnya masih belum selesai,\xe2\x80\x9d kata pria yang akrab disapa Mocha tersebut kepada wartawan. Ia pun berharap proses ketiga pemain asing basket tersebut bisa tuntas pada bulan ini dan sah menjadi warga negara Indonesia. \xe2\x80\x9cHarapannya bulan ini selesai semua karena ini melibatkan banyak pihak ya. Dari mulai DPR, Menpora, Kemenkumham, tapi mereka mendukung kita semua,\xe2\x80\x9d sambungnya. Baca: Menpora Beberkan Alasannya Beri Rekomendasi Marc Klok dan Tiga Atlet Basket Jadi WNI Seperti diketahui, Brandon Jawato dan Lester Prosper dipersiapkan Timnas Basket Indonesia putra yang akan berlaga di FIBA Asia 2021 dan FIBA World Cup 2023 di mana Indonesia menjadi tuan rumah. Sementara Kimberly Pierre Louis untuk memperkuat Timnas basket\xc2\xa0 putri. Sebelumnya, Brandon dan Prosper tidak bisa dimainkan karena terkendala paspor. Hasilnya pun terbukti, merah Putih habis dibantai Filipina (70-100) dan Korea Selatan (76-109) di rumah sendiri pada Februari lalu. Indonesia masih menyisakan laga melawan Thailand dan Korea Selatan pada windows kedua dan ketiga pada November 2020 dan Februari 2021. \xe2\x80\x9cInsya Allah bisa (main di kualifikasi FIBA Asia Cup November 2020). Artinya kalau semua beres dan tidak ada halangan lagi,\xe2\x80\x9d pungkasnya. Selain, ketiga pebasket asing, dalam rapat tersebut, Komisi III DPR RI juga turut menyetujui pesepakbola asal Belanda Marc Anthony Klok. Pemain yang kini membela Persija Jakarta tersebut diajukan naturalisasi guna memberikan pengaruh besar di Timnas Indonesia senior sehingga bisa memperbaiki peringkat Indonesia di FIFA.'",Sport
24,24,https://www.tribunnews.com/sport/2020/10/05/menkumham-harapkan-empat-calon-atlet-naturalisasi-baru-bisa-berkontribusi-besar-untuk-indonesia,"
						Menkumham Harapkan Empat Atlet Calon Naturalisasi Baru Bisa Berkontribusi Besar Untuk Indonesia 					","b'Laporan Wartawan Tribunnews.com, Abdul Majid TRIBUNNEWS.COM, JAKARTA \xe2\x80\x93 Menteri Hukum dan HAM (Menkumham), Yasonna Laoly turut hadir dalam rapat kerja bersama dengan Komisi III DPR RI dan Menpora Zainudin Amali yang membahas permohonan kewarganegaraan bagi empat atlet WNA secara daring, Senin (5/10/2020). Dalam kesempata tersebut, Yasonna menyampaikan persetujuannya atas permohonan naturalisasi bagi \xc2\xa0Brandon Van Dorn Jawato, Kimberly Pierre-Louis, Lester Prosper dan Marc Anthony Klok. Baca: Marc Klok Jadi WNI, Kabar Baik Untuk Persija Jakarta dan Timnas Indonesia \xe2\x80\x9cAtas pertimbangan ini, maka dalam rangka meningkatkan kualitas kompetisi atau liga bola basket dan sepak bola, pemerintah telah memberi izin kepada atlet-atlet asing untuk bergabung dalam klub-klub di Tanah Air di mana di antara atlet yang berprestasi tersebut, terdapat empat orang orang atlet yang mengajukan permohonan untuk menjadi Warga Negara Indonesia,\xe2\x80\x9d kata Yasonna\xc2\xa0 Laoly. Menteri Yasonna berharap keempat atlet tersebut bisa memberikan dampak positif untuk prestasi olahraga Indonesia khususnya di bidang bola basket dan sepakbola. Baca: Menpora Beberkan Alasannya Beri Rekomendasi Marc Klok dan Tiga Atlet Basket Jadi WNI Seperti diketahui, Brandon, Lester dan Kimberly secara kualitas mempunyai rekor yang baik sehingga dibutuhkan untuk memperkuat Timnas Basket Indonesia, di mana Indonesia akan melakoni kejuaraan Asia dan menjadi tuan rumah Piala Dunia Basket 2023. Sedangkan, Marc Klok dibutuhkan untuk bisa meningkatkan prestasi Timnas Indonesia di level senior sehingga kehadiran pemain asal Persija itu bisa membantu mengangkat ranking FIFA Indonesia. \xe2\x80\x9cKami berharap melalui kehadiran mereka dapat memberikan prestasi yang mengharumkan nama bangsa, dalam hal ini melalui bola basket dan sepak bola,\xe2\x80\x9d \xe2\x80\x9cPada sejumlah cabang seperti bulutangkis, Indonesia memang sudah berprestasi di level internasional. Tetapi pada beberapa cabang lainnya seperti bola basket dan sepak bola, kita masih membutuhkan bakat-bakat dari negara lain yang mau mengabdikan dirinya bagi Tanah Air,\xe2\x80\x9d jelasnya. Lebih lanjut, di akhir rapat tersebut pimpinan rapat, Adie Kadir memberikan pertanyaan kepada anggota Komisi III DPR RI. \xc2\xa0\xe2\x80\x9cOleh karena itu kami mohon persetujuan apakah kita bisa menyetujui Brandon Van Dorn Jawato, Lester Prosper, Kimberly Pierre Louis dan Mark Anthony Klok untuk diberikan kewarganegaraan Indonesia?\xe2\x80\x9d, tanya pimpinan. \xe2\x80\x9cSetuju,\xe2\x80\x9d jawab seluruh anggota yang hadir dalam rapat tersebut. \xe2\x80\x9cKomisi III dapat menyetujui permohona pertimbanan pemberian kewarganegaraan Indonesia atas nama Brandon Van Dorn Jawato, Lester Prosper, Kimberly Pierre Louis dan Marc Anthony Klok untuk selanjutnya diproses sesuai dengan peraturan perundang-undangan yang berlaku,\xe2\x80\x9d tutupnya. Akan tetapi, setelah mendapatkan persetujuan dari Komisi DPR RI, keempat pemain tersebut akan kembali menjalani beberapa serangkaian persyaratan lainnya hingga akhirnya sah menjadi Warga Negara Indonesia.'",Sport
25,25,https://www.tribunnews.com/sport/2020/10/05/jadwal-lengkap-motogp-2020-dengan-enam-seri-balap-tersisa,"
						Jadwal Lengkap MotoGP 2020 dengan Enam Seri Balap Tersisa 					","b'TRIBUNNEWS.COM - Persaingan para pembalap MotoGP akan dimulai lagi akhir pekan ini, 9-11 Oktober di Sirkuit Le Mans, Perancis. Seri balap MotoGP 2020 kembali dilanjutkan setelah rehat selama sepekan. MotoGP Perancis mengawali persaingan sengit perebutan gelar juara dunia MotoGP 2020 dari enam seri balap tersisa. Baca: Ketidakhadiran Marc Marquez, Balapan Terindah Valentino Rossi Selama di MotoGP Baca Juga: Modal Berharga Marc Marquez Tikung Rekor Juara Milik Sang Legenda Fabio Quartararo (Petronas Yamaha SRT) akan membalap di negaranya sendiri dengan status sebagai pemimpin klasemen pembalap MotoGP 2020 sementara dengan mengantongi 108 poin. Quartararo menggeser posisi Andrea Dovizioso (Ducati) yang gagal finis pada MotoGP Catalunya, 27 September. Dovizioso turun dua tingkat ke posisi keempat karena masih mengantong 84 poin. Perubahan posisi juga terjadi di urutan kedua. Mir menempati posisi itu dengan koleksi 100 poin. Sementara itu, Maverick Vinales (Monster Energy Yamaha) masih di urutan ketiga dengan raihan 90 poin. Pada balapan MotoGP Catalunya, Vinales menyelesaikan balapan di urutan kesembilan.'",Sport
